Request id,Pickup point,Driver ID,Status,Pickup Date,Pickup Time,Drop Date,Drop Time,Day Of Week,Hour_of_Pickup,Time_slots,Ride_Sucess,Car_Avaibility
3761,Airport,24,Trip Completed,07/13/2016,8:35:24 PM,07/13/2016,9:39:01 PM,Wednesday,20,Evening,Full_Filled,Availaible
3762,City,25,Trip Completed,07/13/2016,8:38:09 PM,07/13/2016,9:21:24 PM,Wednesday,20,Evening,Full_Filled,Availaible
3763,City,220,Trip Completed,07/13/2016,8:35:36 PM,07/13/2016,9:39:12 PM,Wednesday,20,Evening,Full_Filled,Availaible
3764,Airport,0,No Cars Available,07/13/2016,8:35:35 PM,NA,NA,Wednesday,20,Evening,Not Availaible,No Car Availaible
3765,Airport,0,No Cars Available,07/13/2016,8:35:05 PM,NA,NA,Wednesday,20,Evening,Not Availaible,No Car Availaible
3766,Airport,41,Trip Completed,07/13/2016,8:33:00 PM,07/13/2016,9:24:23 PM,Wednesday,20,Evening,Full_Filled,Availaible
3767,Airport,132,Trip Completed,07/13/2016,8:35:06 PM,07/13/2016,9:09:10 PM,Wednesday,20,Evening,Full_Filled,Availaible
3768,City,270,Trip Completed,07/13/2016,8:39:10 PM,07/13/2016,9:24:13 PM,Wednesday,20,Evening,Full_Filled,Availaible
3769,Airport,0,No Cars Available,07/13/2016,8:44:38 PM,NA,NA,Wednesday,20,Evening,Not Availaible,No Car Availaible
3770,Airport,0,No Cars Available,07/13/2016,8:39:18 PM,NA,NA,Wednesday,20,Evening,Not Availaible,No Car Availaible
3771,Airport,31,Cancelled,07/13/2016,8:42:07 PM,NA,NA,Wednesday,20,Evening,Cancelled,Availaible
3772,Airport,0,No Cars Available,07/13/2016,8:40:36 PM,NA,NA,Wednesday,20,Evening,Not Availaible,No Car Availaible
3773,Airport,0,No Cars Available,07/13/2016,8:43:53 PM,NA,NA,Wednesday,20,Evening,Not Availaible,No Car Availaible
3774,Airport,9,Trip Completed,07/13/2016,8:41:24 PM,07/13/2016,9:27:29 PM,Wednesday,20,Evening,Full_Filled,Availaible
3775,Airport,0,No Cars Available,07/13/2016,8:46:34 PM,NA,NA,Wednesday,20,Evening,Not Availaible,No Car Availaible
3776,Airport,0,No Cars Available,07/13/2016,8:45:56 PM,NA,NA,Wednesday,20,Evening,Not Availaible,No Car Availaible
3777,Airport,273,Trip Completed,07/13/2016,8:47:31 PM,07/13/2016,9:28:07 PM,Wednesday,20,Evening,Full_Filled,Availaible
3778,Airport,0,No Cars Available,07/13/2016,8:40:26 PM,NA,NA,Wednesday,20,Evening,Not Availaible,No Car Availaible
3779,Airport,0,No Cars Available,07/13/2016,8:42:30 PM,NA,NA,Wednesday,20,Evening,Not Availaible,No Car Availaible
3780,City,150,Trip Completed,07/13/2016,8:45:38 PM,07/13/2016,9:27:07 PM,Wednesday,20,Evening,Full_Filled,Availaible
3781,Airport,0,No Cars Available,07/13/2016,8:44:49 PM,NA,NA,Wednesday,20,Evening,Not Availaible,No Car Availaible
3782,City,122,Cancelled,07/13/2016,8:45:48 PM,NA,NA,Wednesday,20,Evening,Cancelled,Availaible
3783,Airport,0,No Cars Available,07/13/2016,8:48:35 PM,NA,NA,Wednesday,20,Evening,Not Availaible,No Car Availaible
3784,Airport,0,No Cars Available,07/13/2016,8:49:05 PM,NA,NA,Wednesday,20,Evening,Not Availaible,No Car Availaible
3785,City,0,No Cars Available,07/13/2016,8:45:00 PM,NA,NA,Wednesday,20,Evening,Not Availaible,No Car Availaible
3786,Airport,55,Trip Completed,07/13/2016,8:47:31 PM,07/13/2016,9:35:50 PM,Wednesday,20,Evening,Full_Filled,Availaible
3787,Airport,0,No Cars Available,07/13/2016,8:49:23 PM,NA,NA,Wednesday,20,Evening,Not Availaible,No Car Availaible
3788,Airport,186,Cancelled,07/13/2016,8:50:20 PM,NA,NA,Wednesday,20,Evening,Cancelled,Availaible
3789,City,203,Trip Completed,07/13/2016,8:49:13 PM,07/13/2016,9:41:23 PM,Wednesday,20,Evening,Full_Filled,Availaible
3790,Airport,0,No Cars Available,07/13/2016,8:52:03 PM,NA,NA,Wednesday,20,Evening,Not Availaible,No Car Availaible
3791,Airport,0,No Cars Available,07/13/2016,8:51:09 PM,NA,NA,Wednesday,20,Evening,Not Availaible,No Car Availaible
3792,Airport,0,No Cars Available,07/13/2016,8:53:15 PM,NA,NA,Wednesday,20,Evening,Not Availaible,No Car Availaible
3793,Airport,0,No Cars Available,07/13/2016,8:54:38 PM,NA,NA,Wednesday,20,Evening,Not Availaible,No Car Availaible
3794,City,137,Cancelled,07/13/2016,8:54:30 PM,NA,NA,Wednesday,20,Evening,Cancelled,Availaible
3795,City,247,Trip Completed,07/13/2016,8:50:23 PM,07/13/2016,9:27:27 PM,Wednesday,20,Evening,Full_Filled,Availaible
3796,Airport,0,No Cars Available,07/13/2016,8:51:17 PM,NA,NA,Wednesday,20,Evening,Not Availaible,No Car Availaible
3797,Airport,0,No Cars Available,07/13/2016,8:56:07 PM,NA,NA,Wednesday,20,Evening,Not Availaible,No Car Availaible
3798,City,48,Trip Completed,07/13/2016,8:55:05 PM,07/13/2016,9:41:48 PM,Wednesday,20,Evening,Full_Filled,Availaible
3799,City,0,No Cars Available,07/13/2016,8:58:40 PM,NA,NA,Wednesday,20,Evening,Not Availaible,No Car Availaible
3800,Airport,0,No Cars Available,07/13/2016,8:56:26 PM,NA,NA,Wednesday,20,Evening,Not Availaible,No Car Availaible
3801,Airport,118,Trip Completed,07/13/2016,8:59:37 PM,07/13/2016,9:37:51 PM,Wednesday,20,Evening,Full_Filled,Availaible
3802,Airport,0,No Cars Available,07/13/2016,9:00:00 PM,NA,NA,Wednesday,21,Night,Not Availaible,No Car Availaible
3803,Airport,0,No Cars Available,07/13/2016,8:58:16 PM,NA,NA,Wednesday,20,Evening,Not Availaible,No Car Availaible
3804,Airport,285,Trip Completed,07/13/2016,9:00:54 PM,07/13/2016,9:37:45 PM,Wednesday,21,Night,Full_Filled,Availaible
3805,Airport,0,No Cars Available,07/13/2016,9:03:18 PM,NA,NA,Wednesday,21,Night,Not Availaible,No Car Availaible
3806,Airport,2,Cancelled,07/13/2016,8:57:49 PM,NA,NA,Wednesday,20,Evening,Cancelled,Availaible
3807,Airport,4,Cancelled,07/13/2016,8:58:00 PM,NA,NA,Wednesday,20,Evening,Cancelled,Availaible
3808,Airport,71,Cancelled,07/13/2016,8:58:40 PM,NA,NA,Wednesday,20,Evening,Cancelled,Availaible
3809,City,85,Trip Completed,07/13/2016,8:58:29 PM,07/13/2016,9:43:19 PM,Wednesday,20,Evening,Full_Filled,Availaible
3810,City,16,Cancelled,07/13/2016,9:06:22 PM,NA,NA,Wednesday,21,Night,Cancelled,Availaible
3811,Airport,0,No Cars Available,07/13/2016,9:02:40 PM,NA,NA,Wednesday,21,Night,Not Availaible,No Car Availaible
3812,City,0,No Cars Available,07/13/2016,9:09:20 PM,NA,NA,Wednesday,21,Night,Not Availaible,No Car Availaible
3813,Airport,19,Trip Completed,07/13/2016,9:06:57 PM,07/13/2016,9:46:24 PM,Wednesday,21,Night,Full_Filled,Availaible
3814,Airport,0,No Cars Available,07/13/2016,9:11:29 PM,NA,NA,Wednesday,21,Night,Not Availaible,No Car Availaible
3815,Airport,0,No Cars Available,07/13/2016,9:07:33 PM,NA,NA,Wednesday,21,Night,Not Availaible,No Car Availaible
3816,Airport,0,No Cars Available,07/13/2016,9:09:28 PM,NA,NA,Wednesday,21,Night,Not Availaible,No Car Availaible
3817,Airport,299,Trip Completed,07/13/2016,9:12:42 PM,07/13/2016,10:05:33 PM,Wednesday,21,Night,Full_Filled,Availaible
3818,Airport,114,Cancelled,07/13/2016,9:06:58 PM,NA,NA,Wednesday,21,Night,Cancelled,Availaible
3819,Airport,160,Trip Completed,07/13/2016,9:08:10 PM,07/13/2016,9:48:44 PM,Wednesday,21,Night,Full_Filled,Availaible
3820,Airport,280,Cancelled,07/13/2016,9:07:32 PM,NA,NA,Wednesday,21,Night,Cancelled,Availaible
3821,Airport,0,No Cars Available,07/13/2016,9:10:59 PM,NA,NA,Wednesday,21,Night,Not Availaible,No Car Availaible
3822,Airport,14,Cancelled,07/13/2016,9:10:52 PM,NA,NA,Wednesday,21,Night,Cancelled,Availaible
3823,Airport,0,No Cars Available,07/13/2016,9:20:00 PM,NA,NA,Wednesday,21,Night,Not Availaible,No Car Availaible
3824,Airport,0,No Cars Available,07/13/2016,9:22:10 PM,NA,NA,Wednesday,21,Night,Not Availaible,No Car Availaible
3825,Airport,0,No Cars Available,07/13/2016,9:14:00 PM,NA,NA,Wednesday,21,Night,Not Availaible,No Car Availaible
3826,Airport,80,Trip Completed,07/13/2016,9:16:30 PM,07/13/2016,9:51:36 PM,Wednesday,21,Night,Full_Filled,Availaible
3827,City,276,Trip Completed,07/13/2016,9:10:35 PM,07/13/2016,10:09:18 PM,Wednesday,21,Night,Full_Filled,Availaible
3828,City,0,No Cars Available,07/13/2016,9:20:59 PM,NA,NA,Wednesday,21,Night,Not Availaible,No Car Availaible
3829,Airport,0,No Cars Available,07/13/2016,9:13:20 PM,NA,NA,Wednesday,21,Night,Not Availaible,No Car Availaible
3830,Airport,283,Trip Completed,07/13/2016,9:14:26 PM,07/13/2016,10:02:10 PM,Wednesday,21,Night,Full_Filled,Availaible
3831,Airport,173,Trip Completed,07/13/2016,9:16:33 PM,07/13/2016,10:16:02 PM,Wednesday,21,Night,Full_Filled,Availaible
3832,Airport,0,No Cars Available,07/13/2016,9:23:59 PM,NA,NA,Wednesday,21,Night,Not Availaible,No Car Availaible
3833,Airport,0,No Cars Available,07/13/2016,9:18:48 PM,NA,NA,Wednesday,21,Night,Not Availaible,No Car Availaible
3834,City,214,Trip Completed,07/13/2016,9:21:51 PM,07/13/2016,10:29:21 PM,Wednesday,21,Night,Full_Filled,Availaible
3835,Airport,0,No Cars Available,07/13/2016,9:27:42 PM,NA,NA,Wednesday,21,Night,Not Availaible,No Car Availaible
3836,Airport,0,No Cars Available,07/13/2016,9:21:26 PM,NA,NA,Wednesday,21,Night,Not Availaible,No Car Availaible
3837,Airport,0,No Cars Available,07/13/2016,9:27:40 PM,NA,NA,Wednesday,21,Night,Not Availaible,No Car Availaible
3838,Airport,0,No Cars Available,07/13/2016,9:28:20 PM,NA,NA,Wednesday,21,Night,Not Availaible,No Car Availaible
3839,Airport,287,Cancelled,07/13/2016,9:28:40 PM,NA,NA,Wednesday,21,Night,Cancelled,Availaible
3840,Airport,140,Cancelled,07/13/2016,9:33:48 PM,NA,NA,Wednesday,21,Night,Cancelled,Availaible
3841,Airport,164,Cancelled,07/13/2016,9:33:22 PM,NA,NA,Wednesday,21,Night,Cancelled,Availaible
3842,Airport,0,No Cars Available,07/13/2016,9:33:43 PM,NA,NA,Wednesday,21,Night,Not Availaible,No Car Availaible
3843,City,242,Trip Completed,07/13/2016,9:22:26 PM,07/13/2016,10:15:26 PM,Wednesday,21,Night,Full_Filled,Availaible
3844,Airport,0,No Cars Available,07/13/2016,9:28:29 PM,NA,NA,Wednesday,21,Night,Not Availaible,No Car Availaible
3845,Airport,0,No Cars Available,07/13/2016,9:30:19 PM,NA,NA,Wednesday,21,Night,Not Availaible,No Car Availaible
3846,Airport,0,No Cars Available,07/13/2016,9:25:45 PM,NA,NA,Wednesday,21,Night,Not Availaible,No Car Availaible
3847,Airport,237,Trip Completed,07/13/2016,9:36:57 PM,07/13/2016,10:33:04 PM,Wednesday,21,Night,Full_Filled,Availaible
3848,Airport,0,No Cars Available,07/13/2016,9:34:47 PM,NA,NA,Wednesday,21,Night,Not Availaible,No Car Availaible
3849,City,121,Cancelled,07/13/2016,9:36:46 PM,NA,NA,Wednesday,21,Night,Cancelled,Availaible
3850,Airport,192,Trip Completed,07/13/2016,9:27:21 PM,07/13/2016,10:05:11 PM,Wednesday,21,Night,Full_Filled,Availaible
3851,Airport,0,No Cars Available,07/13/2016,9:38:06 PM,NA,NA,Wednesday,21,Night,Not Availaible,No Car Availaible
3852,Airport,296,Trip Completed,07/13/2016,9:38:20 PM,07/13/2016,10:24:52 PM,Wednesday,21,Night,Full_Filled,Availaible
3853,Airport,0,No Cars Available,07/13/2016,9:34:45 PM,NA,NA,Wednesday,21,Night,Not Availaible,No Car Availaible
3854,Airport,0,No Cars Available,07/13/2016,9:37:16 PM,NA,NA,Wednesday,21,Night,Not Availaible,No Car Availaible
3855,Airport,0,No Cars Available,07/13/2016,9:36:25 PM,NA,NA,Wednesday,21,Night,Not Availaible,No Car Availaible
3856,Airport,36,Trip Completed,07/13/2016,9:34:21 PM,07/13/2016,10:26:18 PM,Wednesday,21,Night,Full_Filled,Availaible
3857,City,170,Trip Completed,07/13/2016,9:34:05 PM,07/13/2016,10:46:22 PM,Wednesday,21,Night,Full_Filled,Availaible
3858,Airport,0,No Cars Available,07/13/2016,9:38:47 PM,NA,NA,Wednesday,21,Night,Not Availaible,No Car Availaible
3859,Airport,114,Trip Completed,07/13/2016,9:38:17 PM,07/13/2016,10:28:35 PM,Wednesday,21,Night,Full_Filled,Availaible
3860,Airport,0,No Cars Available,07/13/2016,9:36:00 PM,NA,NA,Wednesday,21,Night,Not Availaible,No Car Availaible
3861,Airport,0,No Cars Available,07/13/2016,9:47:24 PM,NA,NA,Wednesday,21,Night,Not Availaible,No Car Availaible
3862,City,0,No Cars Available,07/13/2016,9:36:59 PM,NA,NA,Wednesday,21,Night,Not Availaible,No Car Availaible
3863,City,166,Trip Completed,07/13/2016,9:44:47 PM,07/13/2016,10:50:38 PM,Wednesday,21,Night,Full_Filled,Availaible
3864,Airport,0,No Cars Available,07/13/2016,9:45:06 PM,NA,NA,Wednesday,21,Night,Not Availaible,No Car Availaible
3865,City,15,Trip Completed,07/13/2016,9:52:05 PM,07/13/2016,10:21:14 PM,Wednesday,21,Night,Full_Filled,Availaible
3866,Airport,63,Cancelled,07/13/2016,9:40:54 PM,NA,NA,Wednesday,21,Night,Cancelled,Availaible
3867,City,284,Trip Completed,07/13/2016,9:45:14 PM,07/13/2016,10:24:40 PM,Wednesday,21,Night,Full_Filled,Availaible
3868,Airport,0,No Cars Available,07/13/2016,9:48:20 PM,NA,NA,Wednesday,21,Night,Not Availaible,No Car Availaible
3869,Airport,0,No Cars Available,07/13/2016,9:43:46 PM,NA,NA,Wednesday,21,Night,Not Availaible,No Car Availaible
3870,Airport,0,No Cars Available,07/13/2016,9:48:57 PM,NA,NA,Wednesday,21,Night,Not Availaible,No Car Availaible
3871,Airport,0,No Cars Available,07/13/2016,9:49:17 PM,NA,NA,Wednesday,21,Night,Not Availaible,No Car Availaible
3872,City,251,Trip Completed,07/13/2016,9:51:23 PM,07/13/2016,10:54:48 PM,Wednesday,21,Night,Full_Filled,Availaible
3873,Airport,0,No Cars Available,07/13/2016,9:47:58 PM,NA,NA,Wednesday,21,Night,Not Availaible,No Car Availaible
3874,Airport,0,No Cars Available,07/13/2016,9:54:12 PM,NA,NA,Wednesday,21,Night,Not Availaible,No Car Availaible
3875,Airport,0,No Cars Available,07/13/2016,9:59:13 PM,NA,NA,Wednesday,21,Night,Not Availaible,No Car Availaible
3876,Airport,0,No Cars Available,07/13/2016,9:58:15 PM,NA,NA,Wednesday,21,Night,Not Availaible,No Car Availaible
3877,Airport,0,No Cars Available,07/13/2016,9:53:34 PM,NA,NA,Wednesday,21,Night,Not Availaible,No Car Availaible
3878,Airport,0,No Cars Available,07/13/2016,9:51:55 PM,NA,NA,Wednesday,21,Night,Not Availaible,No Car Availaible
3879,Airport,1,Trip Completed,07/13/2016,9:57:28 PM,07/13/2016,10:28:59 PM,Wednesday,21,Night,Full_Filled,Availaible
3880,Airport,178,Trip Completed,07/13/2016,9:54:09 PM,07/13/2016,10:35:56 PM,Wednesday,21,Night,Full_Filled,Availaible
3881,Airport,3,Trip Completed,07/13/2016,9:54:18 PM,07/13/2016,10:51:23 PM,Wednesday,21,Night,Full_Filled,Availaible
3882,City,6,Trip Completed,07/13/2016,9:53:02 PM,07/13/2016,10:45:23 PM,Wednesday,21,Night,Full_Filled,Availaible
3883,Airport,210,Cancelled,07/13/2016,9:56:05 PM,NA,NA,Wednesday,21,Night,Cancelled,Availaible
3884,Airport,0,No Cars Available,07/13/2016,9:51:47 PM,NA,NA,Wednesday,21,Night,Not Availaible,No Car Availaible
3885,Airport,0,No Cars Available,07/13/2016,9:53:07 PM,NA,NA,Wednesday,21,Night,Not Availaible,No Car Availaible
3886,Airport,0,No Cars Available,07/13/2016,9:53:48 PM,NA,NA,Wednesday,21,Night,Not Availaible,No Car Availaible
3888,Airport,0,No Cars Available,07/13/2016,9:57:45 PM,NA,NA,Wednesday,21,Night,Not Availaible,No Car Availaible
3889,Airport,148,Trip Completed,07/13/2016,9:53:40 PM,07/13/2016,10:32:42 PM,Wednesday,21,Night,Full_Filled,Availaible
3890,Airport,172,Cancelled,07/13/2016,10:01:57 PM,NA,NA,Wednesday,22,Night,Cancelled,Availaible
3891,Airport,0,No Cars Available,07/13/2016,9:57:07 PM,NA,NA,Wednesday,21,Night,Not Availaible,No Car Availaible
3892,Airport,0,No Cars Available,07/13/2016,10:05:11 PM,NA,NA,Wednesday,22,Night,Not Availaible,No Car Availaible
3893,Airport,0,No Cars Available,07/13/2016,9:56:37 PM,NA,NA,Wednesday,21,Night,Not Availaible,No Car Availaible
3894,Airport,0,No Cars Available,07/13/2016,9:52:24 PM,NA,NA,Wednesday,21,Night,Not Availaible,No Car Availaible
3895,Airport,0,No Cars Available,07/13/2016,10:01:49 PM,NA,NA,Wednesday,22,Night,Not Availaible,No Car Availaible
3896,City,116,Trip Completed,07/13/2016,9:55:01 PM,07/13/2016,10:54:32 PM,Wednesday,21,Night,Full_Filled,Availaible
3897,Airport,109,Trip Completed,07/13/2016,10:00:50 PM,07/13/2016,10:37:59 PM,Wednesday,22,Night,Full_Filled,Availaible
3898,Airport,0,No Cars Available,07/13/2016,9:59:29 PM,NA,NA,Wednesday,21,Night,Not Availaible,No Car Availaible
3899,Airport,0,No Cars Available,07/13/2016,10:05:36 PM,NA,NA,Wednesday,22,Night,Not Availaible,No Car Availaible
3900,Airport,0,No Cars Available,07/13/2016,10:02:59 PM,NA,NA,Wednesday,22,Night,Not Availaible,No Car Availaible
3901,Airport,0,No Cars Available,07/13/2016,10:09:26 PM,NA,NA,Wednesday,22,Night,Not Availaible,No Car Availaible
3902,Airport,0,No Cars Available,07/13/2016,10:09:30 PM,NA,NA,Wednesday,22,Night,Not Availaible,No Car Availaible
3903,Airport,0,No Cars Available,07/13/2016,10:11:11 PM,NA,NA,Wednesday,22,Night,Not Availaible,No Car Availaible
3904,Airport,0,No Cars Available,07/13/2016,10:03:45 PM,NA,NA,Wednesday,22,Night,Not Availaible,No Car Availaible
3905,City,258,Trip Completed,07/13/2016,10:06:13 PM,07/13/2016,10:48:53 PM,Wednesday,22,Night,Full_Filled,Availaible
3906,Airport,0,No Cars Available,07/13/2016,10:12:00 PM,NA,NA,Wednesday,22,Night,Not Availaible,No Car Availaible
3907,Airport,0,No Cars Available,07/13/2016,10:12:13 PM,NA,NA,Wednesday,22,Night,Not Availaible,No Car Availaible
3908,Airport,50,Trip Completed,07/13/2016,10:07:15 PM,07/13/2016,11:15:38 PM,Wednesday,22,Night,Full_Filled,Availaible
3909,City,295,Cancelled,07/13/2016,10:13:42 PM,NA,NA,Wednesday,22,Night,Cancelled,Availaible
3910,Airport,0,No Cars Available,07/13/2016,10:05:57 PM,NA,NA,Wednesday,22,Night,Not Availaible,No Car Availaible
3911,Airport,0,No Cars Available,07/13/2016,10:14:55 PM,NA,NA,Wednesday,22,Night,Not Availaible,No Car Availaible
3912,Airport,0,No Cars Available,07/13/2016,10:12:35 PM,NA,NA,Wednesday,22,Night,Not Availaible,No Car Availaible
3913,Airport,96,Trip Completed,07/13/2016,10:14:23 PM,07/13/2016,10:56:31 PM,Wednesday,22,Night,Full_Filled,Availaible
3914,City,273,Trip Completed,07/13/2016,10:09:53 PM,07/13/2016,10:40:43 PM,Wednesday,22,Night,Full_Filled,Availaible
3915,City,279,Trip Completed,07/13/2016,10:08:30 PM,07/13/2016,11:26:51 PM,Wednesday,22,Night,Full_Filled,Availaible
3916,City,101,Trip Completed,07/13/2016,10:08:12 PM,07/13/2016,11:22:35 PM,Wednesday,22,Night,Full_Filled,Availaible
3917,City,183,Trip Completed,07/13/2016,10:15:06 PM,07/13/2016,11:23:03 PM,Wednesday,22,Night,Full_Filled,Availaible
3918,City,0,No Cars Available,07/13/2016,10:12:24 PM,NA,NA,Wednesday,22,Night,Not Availaible,No Car Availaible
3919,Airport,0,No Cars Available,07/13/2016,10:23:26 PM,NA,NA,Wednesday,22,Night,Not Availaible,No Car Availaible
3920,City,57,Cancelled,07/13/2016,10:16:50 PM,NA,NA,Wednesday,22,Night,Cancelled,Availaible
3921,City,0,No Cars Available,07/13/2016,10:23:02 PM,NA,NA,Wednesday,22,Night,Not Availaible,No Car Availaible
3922,City,0,No Cars Available,07/13/2016,10:18:35 PM,NA,NA,Wednesday,22,Night,Not Availaible,No Car Availaible
3923,City,0,No Cars Available,07/13/2016,10:18:14 PM,NA,NA,Wednesday,22,Night,Not Availaible,No Car Availaible
3924,Airport,66,Trip Completed,07/13/2016,10:21:56 PM,07/13/2016,11:04:13 PM,Wednesday,22,Night,Full_Filled,Availaible
3925,Airport,176,Trip Completed,07/13/2016,10:26:28 PM,07/13/2016,11:25:17 PM,Wednesday,22,Night,Full_Filled,Availaible
3926,Airport,0,No Cars Available,07/13/2016,10:23:25 PM,NA,NA,Wednesday,22,Night,Not Availaible,No Car Availaible
3927,City,175,Trip Completed,07/13/2016,10:22:45 PM,07/13/2016,11:21:28 PM,Wednesday,22,Night,Full_Filled,Availaible
3928,City,0,No Cars Available,07/13/2016,10:14:33 PM,NA,NA,Wednesday,22,Night,Not Availaible,No Car Availaible
3929,Airport,0,No Cars Available,07/13/2016,10:28:45 PM,NA,NA,Wednesday,22,Night,Not Availaible,No Car Availaible
3930,City,0,No Cars Available,07/13/2016,10:22:56 PM,NA,NA,Wednesday,22,Night,Not Availaible,No Car Availaible
3931,Airport,0,No Cars Available,07/13/2016,10:21:30 PM,NA,NA,Wednesday,22,Night,Not Availaible,No Car Availaible
3932,Airport,227,Trip Completed,07/13/2016,10:23:23 PM,07/13/2016,11:34:04 PM,Wednesday,22,Night,Full_Filled,Availaible
3933,Airport,0,No Cars Available,07/13/2016,10:27:01 PM,NA,NA,Wednesday,22,Night,Not Availaible,No Car Availaible
3934,Airport,74,Trip Completed,07/13/2016,10:20:42 PM,07/13/2016,11:25:38 PM,Wednesday,22,Night,Full_Filled,Availaible
3935,Airport,300,Trip Completed,07/13/2016,10:26:07 PM,07/13/2016,11:43:12 PM,Wednesday,22,Night,Full_Filled,Availaible
3936,City,0,No Cars Available,07/13/2016,10:30:44 PM,NA,NA,Wednesday,22,Night,Not Availaible,No Car Availaible
3937,City,0,No Cars Available,07/13/2016,10:28:10 PM,NA,NA,Wednesday,22,Night,Not Availaible,No Car Availaible
3938,City,0,No Cars Available,07/13/2016,10:37:24 PM,NA,NA,Wednesday,22,Night,Not Availaible,No Car Availaible
3939,Airport,16,Trip Completed,07/13/2016,10:26:26 PM,07/13/2016,10:55:53 PM,Wednesday,22,Night,Full_Filled,Availaible
3940,City,137,Trip Completed,07/13/2016,10:23:42 PM,07/13/2016,11:09:04 PM,Wednesday,22,Night,Full_Filled,Availaible
3941,City,0,No Cars Available,07/13/2016,10:30:11 PM,NA,NA,Wednesday,22,Night,Not Availaible,No Car Availaible
3942,Airport,180,Trip Completed,07/13/2016,10:36:26 PM,07/13/2016,11:42:21 PM,Wednesday,22,Night,Full_Filled,Availaible
3943,Airport,18,Trip Completed,07/13/2016,10:35:37 PM,07/13/2016,11:33:20 PM,Wednesday,22,Night,Full_Filled,Availaible
3944,City,79,Trip Completed,07/13/2016,10:33:07 PM,07/13/2016,11:09:11 PM,Wednesday,22,Night,Full_Filled,Availaible
3945,City,155,Trip Completed,07/13/2016,10:33:31 PM,07/13/2016,11:16:43 PM,Wednesday,22,Night,Full_Filled,Availaible
